"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,93.57,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,94.23,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,95.36,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,93.86,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,93.48,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,95.36,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,94.99,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,96.4,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,94.99,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,98.47,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,96.4,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,98.19,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,100.35,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,97.62,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,99.13,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,100.35,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,99.32,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,97.81,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,100.54,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,101.2,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,99.88,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,100.07,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,101.77,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,101.58,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,101.39,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,102.14,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,102.71,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,102.33,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,103.84,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,106.1,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,105.81,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,104.21,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,106.47,,
"FIN","Finland","201","Index of industrial production","201806","June 2018","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,104.59,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,98.68,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,99.77,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,99.58,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,98.76,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,99.33,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,100.33,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,98.87,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,100.57,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,100.7,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,101.23,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,99.41,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,99.49,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,100.85,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,100.15,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,98.97,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,101.06,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,99.54,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,99.02,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,98.51,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,100.88,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,99.35,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,99.26,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,101.79,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,100.62,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,101.12,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,99.82,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,101.28,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,100.5,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,102.84,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,101.35,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,102.36,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,102.85,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,102.99,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,104.47,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,104.32,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,104.39,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,102.35,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,103.6,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,103.17,,
"FRA","France","201","Index of industrial production","201806","June 2018","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,102.61,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,109.12,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,109.89,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,110.12,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,110.56,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,111.11,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,110.67,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,111.89,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,109.23,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,109.67,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,110.89,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,109.45,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,110.45,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,112.66,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,112.44,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,111.44,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,111.89,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,110.34,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,112.44,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,110.23,,
"DEU","Germany","201","Index of industrial production","201806","June 2018","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,112.44,,
